nombre,código,"Cod. Materia",Semestre,Grupo,,,"Descripcion Evaluacion",Porcentaje,Descripcion,"Nom. Materia",,Nota,"Nota Definitiva"
Adrián,13,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,44

Adrián,13,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Adrián,13,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,44

Adrián,13,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Adrián,13,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Agustín,14,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,29,38

Agustín,14,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,38

Agustín,14,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Agustín,14,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Agustín,14,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Agustín,14,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,20,38

Aitor,15,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,33,40

Aitor,15,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,40

Aitor,15,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,32,40

Aitor,15,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,43,40

Aitor,15,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,40

Aitor,15,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,40

Aitor,15,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,40

Aitor,15,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,40

Alba,16,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Alba,16,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Alba,16,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Alba,16,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Alba,16,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,47

Alba,16,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Albert,17,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Albert,17,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,44,44

Albert,17,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,44

Albert,17,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Albert,17,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,44

Albert,17,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,44,44

Albert,17,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Albert,17,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Alberto,18,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,20,39

Alberto,18,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alberto,18,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alberto,18,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,35,39

Alberto,18,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alberto,18,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,43,39

Albina,19,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,46,32

Albina,19,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,32

Albina,19,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,10,32

Albina,19,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,32

Albina,19,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,10,32

Albina,19,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,32

Alejandra,20,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,39

Alejandra,20,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,23,39

Alejandra,20,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alejandra,20,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,43,39

Alejandra,20,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alejandra,20,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alejandro,21,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,49

Alejandro,21,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,49

Alejandro,21,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,49

Alejandro,21,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,49

Alejandro,21,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,49

Alejandro,21,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,49

Alejo,22,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,40

Alejo,22,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,37,40

Alejo,22,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,40

Alejo,22,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,40

Alejo,22,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,40

Alejo,22,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,40

Alejo,22,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,40

Alejo,22,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,24,40

Alfonso,23,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,35

Alfonso,23,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,39,35

Alfonso,23,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alfonso,23,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alfonso,23,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,24,35

Alfonso,23,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alfonso,23,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alfonso,23,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,18,35

Alfredo,24,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,30

Alfredo,24,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,25,30

Alfredo,24,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,34,30

Alfredo,24,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,30

Alfredo,24,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,30

Alfredo,24,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,30

Alicia,25,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alicia,25,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,21,35

Alicia,25,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,35

Alicia,25,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alicia,25,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,35

Alicia,25,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Alicia,25,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,31,35

Alicia,25,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,19,35

Alipio,26,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,39

Alipio,26,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,39

Alipio,26,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,26,39

Alipio,26,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,31,39

Alipio,26,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,39

Alipio,26,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alipio,26,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Alipio,26,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,39

Almudena,27,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,46

Almudena,27,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,46

Almudena,27,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,46,46

Almudena,27,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Almudena,27,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,36,46

Almudena,27,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Alonso,28,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,47

Alonso,28,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,47

Alonso,28,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,47

Alonso,28,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Alonso,28,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,44,47

Alonso,28,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Alonso,28,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,47

Alonso,28,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,47

Álvaro,29,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,48

Álvaro,29,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,48

Álvaro,29,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,48

Álvaro,29,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,48

Álvaro,29,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,48

Álvaro,29,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,48

Álvaro,29,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,48

Álvaro,29,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,48

Amadeo,30,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,34

Amadeo,30,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,39,34

Amadeo,30,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,34

Amadeo,30,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,34

Amadeo,30,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,34

Amadeo,30,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,16,34

Amadeo,30,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,20,34

Amadeo,30,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,42,34

Amaro,31,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Amaro,31,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,44

Amaro,31,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,44,44

Amaro,31,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,44

Amaro,31,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Amaro,31,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,44

Amaro,31,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Amaro,31,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,43,44

Ambrosio,32,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,50

Ambrosio,32,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,50

Ambrosio,32,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,50

Ambrosio,32,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,50

Ambrosio,32,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,50

Ambrosio,32,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,50

Amelia,33,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,36

Amelia,33,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,36

Amelia,33,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,34,36

Amelia,33,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,20,36

Amelia,33,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,34,36

Amelia,33,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,36

Amparo,34,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Amparo,34,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,25,43

Amparo,34,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,46,43

Amparo,34,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,43

Amparo,34,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Amparo,34,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Ana,35,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Ana,35,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Ana,35,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,35

Ana,35,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Ana,35,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,31,35

Ana,35,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,21,35

Ana,35,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,19,35

Ana,35,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,35

Ananías,36,ST0245,20142,032,,,"PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,42

Ananías,36,ST0245,20142,032,,,"PRACTICA FINAL",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,42

Ananías,36,ST0245,20142,032,,,"INFO LECTURAS",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,42

Ananías,36,ST0245,20142,032,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,22,42

Ananías,36,ST0245,20142,032,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,42

Ananías,36,ST0245,20142,032,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,43,42

Anastasia,37,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,19

Anastasia,37,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,19

Anastasia,37,ST0245,20142,031,,,"Prácica 0",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,20,19

Anastasia,37,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,19

Anastasia,37,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,19

Anastasia,37,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,19

Anastasia,37,ST0245,20142,031,,,"Primer parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,27,19

Anastasia,37,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,19

Anatolio,38,ST0245,20142,031,,,"Informes de lectura previa",10,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Anatolio,38,ST0245,20142,031,,,"Tarea 2",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Anatolio,38,ST0245,20142,031,,,"Tarea 1",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Anatolio,38,ST0245,20142,031,,,"Práctica final",25,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,42,43

Anatolio,38,ST0245,20142,031,,,"Otras tareas y quices",13,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Anatolio,38,ST0245,20142,031,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,35,43

